fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,s_label
a07286f4-c7d2-4b87-9209-441466883257,80368afd-d1b7-45f4-8e34-26911c5b6175,80368afd-d1b7-45f4-8e34-26911c5b6175,,,,,,,,,S-09802
6670d71c-917e-44fc-b064-2422896bdc9e,80368afd-d1b7-45f4-8e34-26911c5b6175,80368afd-d1b7-45f4-8e34-26911c5b6175,,,,,,,,,S-09801
4abd17df-b284-409c-9ad5-99fd21681fb4,80368afd-d1b7-45f4-8e34-26911c5b6175,80368afd-d1b7-45f4-8e34-26911c5b6175,,,,,,,,,S-09808
135fcac2-74d6-4011-a946-b16c95ec9804,80368afd-d1b7-45f4-8e34-26911c5b6175,80368afd-d1b7-45f4-8e34-26911c5b6175,,,,,,,,,S-09811
4b505d28-ccb4-4881-bdd7-365b3265a939,80368afd-d1b7-45f4-8e34-26911c5b6175,80368afd-d1b7-45f4-8e34-26911c5b6175,,,,,,,,,S-09810
0ba570fc-370c-4902-a85c-ea91a45ed39e,80368afd-d1b7-45f4-8e34-26911c5b6175,80368afd-d1b7-45f4-8e34-26911c5b6175,,,,,,,,,S-09809
